timestamp,ax,ay,az,gx,gy,gz,gnss_lat,gnss_lon,gnss_head
220.82,-1.3507,1.1944,9.7362,-0.0168,-0.0168,0.1039,52.555763,-1.473872099999999,296.74800000000255
220.92,-1.6759,-1.5215,9.9461,0.0471,0.0471,-0.0565,52.555772100000006,-1.4739018999999998,296.614000000002
221.02,-1.2283,-0.5554,8.9881,0.0805,0.0805,-0.1557,52.5557812,-1.4739317,296.599
221.12,-2.8533,1.6996,6.6516,-0.2906,-0.2906,0.0664,52.5557903,-1.4739613000000005,296.7000000000002
221.22,-3.8155,3.9939,6.3855,0.3213,0.3213,-0.1647,52.5557994,-1.473991000000001,296.7169999999981
221.319,-2.0051,2.457,7.2611,0.148,0.148,0.1244,52.555808309999996,-1.474020303999999,296.65265000000187
221.42,-1.7138,-1.2117,8.8337,0.1845,0.1845,-0.1943,52.5558173,-1.4740500999999995,296.28400000000545
221.519,-1.2239,0.4535,8.826,0.0469,0.0469,-0.0532,52.555826309000004,-1.474079404,296.64534999999995
221.62,-1.4492,1.4663,8.8241,-0.0415,-0.0415,0.2201,52.5558353,-1.4741091000000004,296.5069999999989
221.72,-1.1559,1.6404,8.3989,0.0856,0.0856,0.0445,52.5558441,-1.4741383000000008,296.4329999999998
221.821,0.2833,0.2036,9.7026,0.0107,0.0107,-0.0365,52.555853086999996,-1.4741676919999989,296.42667000000387
221.919,2.3692,0.0662,10.1061,-0.108,-0.108,0.0599,52.555861613,-1.4741963079999996,296.29633000000194
222.019,-0.8951,0.0387,10.6858,0.0306,0.0306,0.1012,52.555870412,-1.474225409,296.27916
222.119,-0.8058,0.4652,11.0953,0.1171,0.1171,-0.0945,52.555879113,-1.4742543110000006,296.2710799999999
222.22,-0.7391,-0.9277,11.1728,-0.0015,-0.0015,0.0336,52.5558878,-1.474283400000001,296.1770000000018
222.32,-2.239,1.1898,9.5737,0.0496,0.0496,0.0433,52.5558965,-1.474312099999999,296.23699999999826
222.421,-1.5178,0.7697,9.2045,0.0079,0.0079,-0.0847,52.555905286,-1.4743410859999997,296.34963000000056
222.519,-0.3751,1.5931,8.8577,-0.0668,-0.0668,-0.096,52.555913714,-1.4743691140000001,296.31337
222.619,-1.5638,1.5674,9.8947,-0.0187,-0.0187,0.0075,52.555922215,-1.4743977140000004,296.1011399999969
222.72,-0.1981,2.3016,9.6755,0.0568,0.0568,0.0301,52.555930800000006,-1.4744264000000007,296.05199999999707
222.819,-1.36,1.5451,10.5184,0.0627,0.0627,-0.0424,52.555939116,-1.474454515999999,295.95201000000293
222.92,-1.2304,1.4643,9.6602,-0.0241,-0.0241,0.0307,52.5559477,-1.4744829999999995,296.220999999996
223.02,-1.531,0.8368,9.4205,-0.0129,-0.0129,0.0654,52.5559561,-1.4745113,296.123
223.12,-1.5731,1.1964,10.0302,-0.0024,-0.0024,-0.0818,52.5559646,-1.4745395000000003,296.16000000000264
223.22,-0.3069,1.1026,9.8459,-0.0109,-0.0109,0.0354,52.555973,-1.4745674000000009,296.33899999999613
223.32,-0.2924,0.8798,9.3051,0.0093,0.0093,-0.0532,52.55598139999999,-1.4745952999999992,296.2050000000039
223.42,-1.0255,0.2176,9.2836,0.0159,0.0159,0.0537,52.5559898,-1.4746230999999996,296.2499999999993
223.52,-2.2701,-0.0059,8.9788,-0.1164,-0.1164,0.1301,52.5559981,-1.4746509,296.192
223.62,-1.2818,-0.1084,9.4194,0.0125,0.0125,-0.0177,52.5560064,-1.4746785000000004,296.4059999999996
223.72,-1.6211,0.8397,9.2404,0.0631,0.0631,-0.0955,52.5560147,-1.474705900000001,296.37899999999235
223.82,-0.1088,1.7151,8.9344,0.0871,0.0871,0.016,52.5560229,-1.4747333999999992,296.11400000000776
223.92,-1.3107,0.7456,9.0314,-0.0291,-0.0291,0.089,52.5560312,-1.4747607999999996,296.41199999999566
224.02,-2.1086,0.2684,8.764,-0.1026,-0.1026,0.0551,52.5560395,-1.474788,296.36400000000003
224.12,-2.6808,0.3831,9.8333,0.122,0.122,-0.1083,52.5560477,-1.4748152000000005,296.299000000003
224.22,-0.5835,0.7487,9.3798,-0.0202,-0.0202,0.0409,52.5560559,-1.474842200000001,296.50300000000243
224.32,-1.4148,0.1687,9.6707,-0.0132,-0.0132,-0.0442,52.5560642,-1.4748691999999992,296.58699999999754
224.42,-0.7939,1.1939,9.3779,0.0052,0.0052,-0.0465,52.5560722,-1.4748960999999996,296.3530000000035
224.52,-0.8711,1.1121,9.8995,0.0118,0.0118,0.0337,52.5560804,-1.4749229,296.408
224.62,-1.7846,1.4075,10.2876,-0.0126,-0.0126,0.0686,52.5560885,-1.4749497000000003,296.3130000000025
224.72,-0.828,0.4741,9.4455,0.0033,0.0033,-0.0253,52.5560965,-1.474976300000001,296.48399999999765
224.82,-1.5025,-0.0669,9.3614,0.0052,0.0052,-0.0817,52.556104600000005,-1.4750028999999991,296.4020000000024
224.922,-1.2653,1.8026,9.0327,0.0036,0.0036,0.0082,52.556112762,-1.4750299279999997,296.47963999999956
225.02,-1.0848,0.4471,10.1562,-0.0123,-0.0123,-0.0184,52.5561207,-1.4750558,296.511
225.12,-1.5135,-0.2474,10.5031,-0.0217,-0.0217,-0.0581,52.5561286,-1.4750821000000005,296.32900000000234
225.22,-1.7412,0.0107,10.04,-0.0523,-0.0523,-0.0688,52.5561366,-1.4751084000000008,296.487999999995
225.32,-0.555,0.4878,9.4451,-0.004,-0.004,0.0058,52.5561445,-1.4751346999999992,296.31600000000503
225.42,-0.4415,1.4289,9.7102,0.0227,0.0227,0.0465,52.5561523,-1.4751608999999997,296.2010000000017
225.521,0.6983,0.5125,9.6666,-0.0634,-0.0634,-0.1249,52.556160279000004,-1.47518716,296.42108
225.62,1.1251,2.6855,9.6336,-0.024,-0.024,0.106,52.5561681,-1.4752129000000003,296.4289999999974
225.72,0.0959,0.2892,9.754,0.0498,0.0498,0.048,52.5561759,-1.4752389000000006,296.24799999999897
225.82,-0.533,0.3702,9.5236,0.0233,0.0233,-0.0167,52.5561837,-1.4752647999999995,296.21200000000107
225.92,0.2529,0.1418,9.7289,-0.024,-0.024,-0.0809,52.5561915,-1.4752906999999995,296.33299999999826
226.02,-0.086,3.0807,10.5897,0.093,0.093,-0.13,52.5561992,-1.4753165,296.079
226.12,1.4059,3.0166,10.9639,0.0529,0.0529,0.0065,52.556207,-1.4753421000000004,296.302999999998
226.22,-1.21,-0.5689,11.0416,0.111,0.111,0.1151,52.556214700000005,-1.4753679000000006,296.16399999999834
226.32,0.5329,0.2782,9.4996,-0.1062,-0.1062,0.182,52.5562224,-1.4753934999999991,296.1070000000017
226.42,0.7041,1.701,8.8519,-0.0246,-0.0246,0.0702,52.55623,-1.4754189999999996,296.20799999999855
226.52,2.2674,1.0141,8.9289,-0.0261,-0.0261,-0.1391,52.5562377,-1.4754446,296.176
226.62,-0.4522,-0.8034,10.811,-0.0339,-0.0339,-0.111,52.5562454,-1.4754701000000003,296.24299999999874
226.72,-2.4041,-1.4044,11.3104,0.1642,0.1642,0.0835,52.556253,-1.4754956000000006,296.15699999999185
226.819,0.1509,-0.3866,11.2487,0.0784,0.0784,0.0993,52.556260425,-1.4755208449999992,295.87980000000806
226.919,2.1033,2.2186,10.1979,-0.0817,-0.0817,0.0404,52.556268024,-1.4755461469999995,296.1314299999962
227.019,2.3021,2.5681,10.0307,-0.0269,-0.0269,-0.3004,52.556275624,-1.4755716449999998,295.95778000000007
227.12,0.8528,-0.5631,9.9772,0.0017,0.0017,0.135,52.5562833,-1.4755972000000004,296.26999999999754
227.221,-1.7436,-1.7869,10.3998,0.0782,0.0782,0.0546,52.556290976,-1.4756227520000007,296.10207000000304
227.319,-0.2797,-0.6933,10.1229,-0.0417,-0.0417,0.0547,52.556298424,-1.4756474479999993,296.20692999999693
227.419,-0.1886,0.6711,10.3468,-0.0444,-0.0444,-0.0073,52.556306024,-1.4756727469999997,296.18028000000044
227.519,-0.384,-1.1354,10.2108,-0.0105,-0.0105,-0.0676,52.556313624,-1.4756978490000001,296.39482999999996
227.62,-0.8397,-0.9998,10.2377,-0.1034,-0.1034,0.0245,52.55632130000001,-1.4757232000000005,296.15200000000306
227.72,-1.0411,0.1647,10.7579,0.1053,0.1053,0.0084,52.5563289,-1.4757483000000007,296.36299999999017
227.82,-1.9162,-0.1998,10.7351,0.0845,0.0845,0.1708,52.556336300000005,-1.4757733999999996,296.02300000001
227.92,-2.0701,-1.3116,8.5682,-0.2086,-0.2086,-0.082,52.5563439,-1.4757984999999996,296.32199999999557
228.02,-4.1443,0.4402,6.9429,0.2956,0.2956,-0.2142,52.5563514,-1.4758235,296.185
228.119,-1.5953,-1.0749,10.9665,-0.0882,-0.0882,0.1145,52.556358825,-1.4758482500000003,296.30677000000173
228.22,-1.1129,-1.1923,11.7986,0.0638,0.0638,0.1513,52.5563664,-1.4758735000000005,296.02400000000773
228.32,0.7964,-0.3168,9.348,-0.0149,-0.0149,0.0666,52.5563739,-1.4758983999999993,296.29099999999215
228.42,-0.0639,0.9204,8.8893,-0.0815,-0.0815,-0.1105,52.556381300000005,-1.4759232999999996,296.07200000000324
228.52,-1.3086,0.6681,8.5862,0.0552,0.0552,0.0411,52.5563888,-1.4759483,296.067
228.62,-1.4252,0.5014,10.5792,0.0142,0.0142,-0.048,52.5563962,-1.4759731000000005,296.1719999999966
228.72,-0.235,1.6455,10.6906,0.0073,0.0073,0.021,52.5564035,-1.4759980000000006,295.93800000000664
228.82,-0.1481,0.1078,10.9814,0.0033,0.0033,-0.0555,52.556411,-1.4760228999999994,296.1679999999933
228.92,-0.0319,0.3283,10.5071,0.0316,0.0316,0.0182,52.5564184,-1.4760475999999998,296.1410000000004
229.02,1.2834,0.8197,9.3765,-0.0634,-0.0634,-0.0624,52.5564259,-1.4760723999999998,296.203
229.12,1.2809,0.8951,9.9882,0.1038,0.1038,-0.133,52.5564333,-1.4760971000000005,296.12199999999854
229.22,-0.2354,1.8927,9.3435,-0.048,-0.048,0.146,52.5564406,-1.4761218000000007,296.0220000000023
229.32,-0.8156,0.3222,9.9776,-0.0109,-0.0109,-0.0019,52.556448,-1.4761463999999993,296.1029999999976
229.42,-0.6375,0.7848,9.9886,0.0185,0.0185,0.112,52.5564553,-1.4761710999999995,296.0020000000015
229.52,-0.4003,0.4904,9.5813,-0.0294,-0.0294,0.0825,52.5564626,-1.4761957,296.027
229.62,-0.173,0.3349,9.4873,-0.036,-0.036,-0.0157,52.55647,-1.476220300000001,296.10000000000304
229.72,-1.1972,-0.9412,9.7035,-0.0231,-0.0231,-0.031,52.5564774,-1.4762448000000006,296.30599999999725
229.82,-0.4499,0.1513,10.5039,-0.0035,-0.0035,-0.0941,52.5564848,-1.4762692999999991,296.2120000000027
229.92,-0.0337,0.7948,10.6062,0.0612,0.0612,0.0148,52.55649210000001,-1.4762937999999997,296.17300000000057
230.02,2.0983,1.4737,10.001,0.0078,0.0078,-0.0623,52.5564995,-1.4763182,296.331
230.121,1.1775,-0.911,10.446,-0.0425,-0.0425,0.014,52.556506873000004,-1.4763427430000002,296.2369000000013
230.219,-0.1926,0.5614,10.3246,-0.0635,-0.0635,0.0083,52.556514027,-1.4763665570000009,296.32510000000264
230.32,0.4231,-0.5523,9.9498,0.0511,0.0511,-0.0004,52.5565215,-1.4763909999999993,296.45399999999626
230.42,0.3505,-1.4141,9.9413,-0.0507,-0.0507,-0.0607,52.5565288,-1.4764151999999995,296.3090000000022
230.52,-1.3159,-0.9817,9.2761,0.0173,0.0173,-0.0884,52.5565362,-1.4764392999999998,296.605
230.62,-1.4128,-0.4587,10.2112,-0.0236,-0.0236,-0.0383,52.556543600000005,-1.4764632000000006,296.70199999999613
230.719,1.1576,0.2015,8.8009,0.1267,0.1267,0.112,52.556550728,-1.4764869600000008,296.43964999999235
230.819,0.9282,1.2446,8.3012,-0.0727,-0.0727,0.0202,52.556558026999994,-1.4765109599999993,296.4577899999994
230.92,-1.2172,-1.4065,8.8211,-0.0061,-0.0061,-0.0828,52.5565654,-1.4765350999999995,296.4639999999999
231.019,-2.7044,-0.5002,10.141,-0.0005,-0.0005,-0.1213,52.556572626999994,-1.476558662,296.47786
231.121,0.3699,-2.4702,10.4181,-0.0184,-0.0184,0.0485,52.556580073,-1.4765829370000003,296.5579000000013
231.219,-0.2403,0.3176,10.082,0.0473,0.0473,0.0191,52.556587226999994,-1.4766061630000007,296.6461000000026
231.32,0.6081,-0.1162,9.8552,0.0169,0.0169,0.0153,52.5565945,-1.4766301999999993,296.48800000000466
231.42,0.2352,0.676,10.7619,0.0784,0.0784,-0.0727,52.5566018,-1.4766538999999996,296.6859999999971
231.52,-0.1972,-0.328,10.695,-0.0308,-0.0308,0.0256,52.556609,-1.4766776,296.68
231.62,-0.9696,1.7561,10.0072,-0.0243,-0.0243,-0.035,52.5566163,-1.4767013000000004,296.6220000000007
231.72,0.3823,-0.3563,9.6941,0.01,0.01,-0.1005,52.5566235,-1.4767249000000007,296.67099999999795
231.82,-1.5667,-0.0755,9.242,-0.0652,-0.0652,0.1558,52.5566308,-1.4767485999999994,296.60100000000205
231.92,-0.5556,0.9593,9.0998,0.0177,0.0177,-0.0034,52.556638,-1.4767721999999996,296.6109999999998
232.02,1.5041,-0.9794,10.2477,-0.0831,-0.0831,0.0252,52.556645200000006,-1.4767958,296.566
232.12,2.3167,0.3443,10.1159,0.0409,0.0409,0.2471,52.5566524,-1.4768195000000004,296.54400000000305
232.22,2.1885,0.0644,10.3963,-0.0523,-0.0523,-0.0559,52.5566597,-1.476843200000001,296.75099999999856
232.32,0.0891,-1.9542,11.2131,0.1289,0.1289,-0.2144,52.556667,-1.4768667999999991,296.7020000000014
232.419,-1.8033,-0.7546,10.7705,-0.0559,-0.0559,0.0401,52.556674128000004,-1.4768902629999998,296.65052000000077
232.519,0.6178,-1.7157,10.1687,0.0421,0.0421,0.1297,52.556681328,-1.4769139629999999,296.35300000000007
232.62,1.3254,0.5627,9.7238,-0.034,-0.034,0.1651,52.5566886,-1.4769381000000004,296.19200000000035
232.72,0.616,0.476,9.4143,-0.066,-0.066,0.0312,52.55669580000001,-1.4769620000000008,296.2159999999984
232.82,-1.5204,-1.7636,9.2973,0.0426,0.0426,-0.1848,52.556703,-1.4769858999999994,296.1610000000016
232.92,-1.7669,-0.5809,9.3674,-0.0425,-0.0425,-0.0383,52.5567101,-1.4770099999999995,296.01100000000224
233.02,-0.7075,1.1924,10.6352,-0.0208,-0.0208,0.086,52.5567174,-1.477034,296.231
233.12,1.3232,0.6222,9.9081,0.0077,0.0077,0.0925,52.5567246,-1.4770582000000005,296.0429999999988
233.219,2.1153,-2.4105,10.2931,0.0279,0.0279,-0.1648,52.556731629,-1.4770820590000007,295.96280999999766
233.319,0.3261,-3.5223,10.8747,-0.1056,-0.1056,-0.0564,52.556738828,-1.4771062579999994,295.64322000000925
233.42,0.1662,-1.6313,11.8213,0.2095,0.2095,-0.0774,52.556746,-1.4771308999999995,295.6939999999992
233.52,1.2233,-1.5402,11.2635,0.0614,0.0614,-0.0254,52.5567532,-1.4771553000000002,295.742
233.619,0.7471,0.6724,9.8567,0.1176,0.1176,-0.1109,52.55676022899999,-1.4771794560000004,295.669729999999
233.72,-0.4363,0.9385,9.178,-0.0971,-0.0971,-0.0762,52.5567675,-1.4772041000000007,295.61799999999505
233.82,-3.5435,-0.2308,9.7214,-0.0659,-0.0659,-0.1703,52.5567746,-1.4772286999999993,295.447000000005
233.92,-0.7516,-0.4639,10.3433,-0.1296,-0.1296,0.0875,52.5567818,-1.4772532999999997,295.37300000000107
234.02,-0.4543,-0.0355,10.1265,0.1823,0.1823,0.0032,52.5567889,-1.4772779,295.355
234.12,0.7969,3.8183,9.331,-0.0418,-0.0418,-0.1476,52.556796,-1.4773026000000007,295.2530000000019
234.219,-1.2201,2.3075,9.3338,0.0187,0.0187,0.0068,52.556803128,-1.4773271520000006,295.38566000000384
234.32,-3.0607,1.1233,9.3274,-0.1369,-0.1369,0.0871,52.5568103,-1.4773521999999992,295.22100000000484
234.42,-2.8773,3.122,9.5546,-0.0741,-0.0741,0.1777,52.5568175,-1.4773770999999998,295.3529999999981
234.52,-1.3137,2.405,9.5549,-0.1658,-0.1658,-0.0316,52.5568247,-1.477402,295.255
234.62,-0.0048,2.2333,9.8189,-0.0982,-0.0982,-0.105,52.5568319,-1.4774269000000004,295.35000000000053
234.72,-1.305,0.4,9.2968,0.0099,0.0099,-0.0405,52.556839100000005,-1.4774519000000006,295.3870000000011
234.82,0.1625,0.8587,9.0987,-0.1143,-0.1143,0.0337,52.556846400000005,-1.4774769999999993,295.42399999999895
234.92,0.0067,-0.0648,9.4383,-0.0108,-0.0108,-0.0471,52.5568536,-1.4775018999999996,295.55599999999805
235.021,-0.3278,1.9404,11.8138,0.1338,0.1338,-0.0336,52.556860973,-1.47752715,295.58049
235.12,2.9549,-0.6792,11.8233,0.1004,0.1004,-0.2047,52.5568682,-1.4775519000000004,295.530000000001
235.22,2.0657,-1.17,10.1966,-0.1514,-0.1514,0.256,52.5568756,-1.4775770000000006,295.6010000000062
235.32,-0.0502,-1.0018,10.1166,0.083,0.083,0.0554,52.556883,-1.4776018999999994,295.81399999999377
235.421,-1.1947,0.1511,10.4846,-0.0666,-0.0666,-0.1036,52.556890474,-1.4776270479999996,295.9715399999978
235.52,0.5657,1.1941,10.113,0.1072,0.1072,-0.1444,52.5568978,-1.4776516,296.124
235.62,-0.0166,2.5549,9.2807,-0.0813,-0.0813,0.0957,52.5569052,-1.4776764000000004,296.14600000000104
235.72,0.3497,1.8871,9.2157,-0.0098,-0.0098,0.1322,52.5569127,-1.4777012000000005,296.2170000000087
235.819,-2.4803,0.7361,9.8294,0.032,0.032,-0.165,52.556920125,-1.4777256529999994,296.51399999999137
235.92,-1.1332,1.3016,10.1138,0.0501,0.0501,-0.1024,52.5569276,-1.4777506999999996,296.0790000000065
236.019,-1.0218,1.0646,9.8585,-0.047,-0.047,0.0294,52.556935024999994,-1.477775153,296.4839099999999
236.12,1.3077,0.5299,9.8908,-0.0665,-0.0665,0.1777,52.5569425,-1.4777999000000004,296.4300000000001
236.22,-2.633,1.8892,10.1417,0.0257,0.0257,0.0397,52.55695,-1.4778244000000007,296.4370000000001
236.319,-2.431,0.9078,10.1681,0.1695,0.1695,-0.1118,52.556957326,-1.4778485559999994,296.4399699999999
236.419,-0.4605,0.0665,9.8724,-0.137,-0.137,0.0679,52.556964726000004,-1.4778730549999997,296.4489099999999
236.52,1.4301,1.1408,9.6039,0.0834,0.0834,0.075,52.5569723,-1.4778976,296.692
236.62,-0.2921,2.0123,9.9939,-0.051,-0.051,0.0996,52.55697970000001,-1.4779220000000004,296.4500000000032
236.719,-0.3271,1.0523,10.0259,0.0557,0.0557,0.0175,52.556987026,-1.4779460570000007,296.66681000000636
236.82,-1.1704,-0.7033,9.6728,-0.0356,-0.0356,-0.1676,52.5569945,-1.4779705999999992,296.398000000008
236.919,-1.3684,0.6218,10.0952,0.0671,0.0671,-0.0492,52.557001826000004,-1.4779946569999995,296.49699999999854
237.02,0.9323,0.8489,10.3435,0.0676,0.0676,0.0101,52.5570093,-1.4780191,296.408
237.119,-0.3181,0.3625,10.9783,-0.0275,-0.0275,0.1698,52.557016526999995,-1.4780430580000004,296.47631000000104
237.22,-1.3858,-0.742,9.893,0.0687,0.0687,-0.0468,52.557024,-1.4780675000000008,296.36899999999906
237.32,-0.8079,1.0341,9.5059,-0.0017,-0.0017,-0.1923,52.5570313,-1.4780917999999994,296.335000000001
237.419,1.6338,2.543,9.1208,-0.0719,-0.0719,0.024,52.557038527,-1.4781158569999997,296.26471000000106
237.52,0.7275,1.3679,9.2037,0.0147,0.0147,0.1166,52.5570459,-1.4781403,296.108
237.62,-1.199,1.182,9.8523,-0.02,-0.02,0.2018,52.5570531,-1.4781645000000005,296.13799999999753
237.72,-2.1611,-0.2755,10.6964,-0.1533,-0.1533,-0.0799,52.5570604,-1.4781888000000007,295.97099999999756
237.819,1.1151,0.6626,9.2899,-0.0151,-0.0151,-0.2644,52.557067429,-1.4782128569999993,295.8878400000024
237.92,1.8432,1.4272,9.6317,-0.0539,-0.0539,0.0914,52.5570747,-1.4782373999999996,295.85400000000055
238.02,0.9569,2.124,9.8507,0.0182,0.0182,0.1156,52.5570818,-1.4782617,295.54
238.12,1.5991,1.8079,10.0154,0.0371,0.0371,-0.1263,52.5570889,-1.4782860000000004,295.72800000000154
238.22,-0.6136,-0.6914,10.4727,-0.1102,-0.1102,-0.0455,52.5570961,-1.4783102000000006,295.83499999999526
238.319,-1.1663,-1.4678,10.2102,-0.0472,-0.0472,-0.0971,52.557103129000005,-1.4783342569999993,295.67462000000467
238.42,-0.7521,0.1876,9.7632,0.0157,0.0157,0.0837,52.5571103,-1.4783588999999995,295.5480000000018
238.519,0.4168,1.0821,8.7171,0.014,0.014,0.0914,52.557117329,-1.4783827590000003,295.75292999999994
238.62,-2.47,0.3511,9.6685,-0.0452,-0.0452,0.1166,52.5571247,-1.4784072000000004,296.2399999999892
238.72,-0.3973,0.9112,9.6882,0.0421,0.0421,-0.0945,52.5571317,-1.4784315000000006,295.49299999999687
238.82,0.8098,1.1739,10.2369,-0.0441,-0.0441,-0.1312,52.5571388,-1.4784557999999994,295.38600000000315
238.92,0.4276,0.6989,10.0415,-0.0631,-0.0631,0.0391,52.5571459,-1.4784799999999996,295.62599999999645
239.02,-0.7518,0.0886,10.2938,0.0394,0.0394,0.166,52.5571527,-1.4785042,295.17
239.12,0.0804,-0.0457,9.7072,-0.0068,-0.0068,0.1997,52.5571599,-1.4785284000000005,295.6819999999979
239.219,-1.8539,-1.116,10.0265,0.0543,0.0543,-0.1054,52.55716683,-1.4785523580000008,295.5374599999958
239.319,0.1848,-0.2917,10.411,-0.058,-0.058,-0.1271,52.55717383,-1.4785764589999995,295.5280800000003
239.419,2.7611,1.7676,9.1137,0.0326,0.0326,-0.1134,52.557181028,-1.4786006579999997,295.7735199999964
239.519,0.7335,0.7611,10.1546,-0.0322,-0.0322,0.147,52.55718803,-1.478624561,295.89083999999997
239.62,-1.0346,-0.6446,9.5456,0.1028,0.1028,0.1006,52.5571954,-1.4786488000000004,296.2149999999996
239.72,-0.1813,0.4293,9.6764,0.0026,0.0026,-0.0878,52.5572026,-1.478672800000001,296.1879999999974
239.82,0.9075,1.256,9.6739,0.0174,0.0174,-0.0783,52.5572097,-1.4786966999999993,296.0980000000026
239.919,0.5391,0.643,9.2785,-0.0001,-0.0001,-0.0178,52.557216828,-1.4787203609999995,296.3276799999966
240.02,-0.8088,0.7652,9.9907,-0.0569,-0.0569,0.071,52.55722419999999,-1.4787444,296.60900000000004
240.12,-2.1308,-0.0668,10.0268,0.0696,0.0696,0.0289,52.55723149999999,-1.4787682000000006,296.55600000000067
240.22,-1.483,-0.2067,10.4851,-0.0363,-0.0363,-0.1475,52.5572387,-1.4787919000000007,296.6019999999975
240.32,2.7767,1.0896,10.1823,0.049,0.049,-0.2669,52.557246,-1.4788156999999993,296.5130000000026
240.42,1.9364,0.9722,10.3638,-0.034,-0.034,0.0787,52.557253200000005,-1.4788392999999995,296.65199999999794
240.52,-0.177,0.077,11.2727,0.1745,0.1745,0.135,52.5572605,-1.4788629,296.959
240.62,-2.3795,-2.3123,10.9791,0.0331,0.0331,0.0908,52.5572677,-1.4788865000000007,296.5960000000024
240.72,1.8735,0.8076,8.9635,-0.02,-0.02,-0.206,52.557275,-1.4789100000000006,296.7589999999964
240.82,2.494,3.2779,9.3706,-0.1272,-0.1272,-0.3157,52.5572821,-1.4789334999999992,296.63400000000365
240.92,0.2891,2.5749,8.8824,0.1299,0.1299,0.2926,52.5572893,-1.4789568999999996,296.65699999999964
241.02,-1.8218,-0.4924,9.5368,-0.0483,-0.0483,0.3403,52.557296400000006,-1.4789802,296.774
241.12,0.0377,-1.5254,9.163,0.0653,0.0653,0.1101,52.5573036,-1.4790036000000004,296.6200000000049
241.22,-5.7924,-1.779,10.359,-0.1588,-0.1588,-0.1309,52.5573108,-1.4790267000000006,296.9559999999843
241.32,-4.5431,-3.6711,10.7962,0.1832,0.1832,-0.042,52.5573178,-1.4790500999999994,296.4130000000159
241.42,1.601,3.9941,9.6514,0.0721,0.0721,0.6504,52.5573248,-1.4790732999999996,296.4309999999997
241.52,4.2822,2.5799,8.7923,0.1764,0.1764,0.1812,52.5573317,-1.4790966,295.9
241.62,-0.8301,0.9835,8.3387,-0.0747,-0.0747,0.0298,52.5573386,-1.4791200000000007,295.7589999999997
241.72,-4.2152,-1.1342,10.5767,-0.0733,-0.0733,-0.2781,52.5573454,-1.4791433000000007,295.73699999999644
241.82,0.7226,1.2745,9.9821,0.0853,0.0853,-0.1222,52.5573522,-1.4791664999999994,295.6140000000036
241.919,2.5988,1.7716,8.9224,0.0903,0.0903,0.2916,52.557358932,-1.4791894679999995,295.4961900000018
242.024,-1.3523,2.0847,9.9396,0.0172,0.0172,0.158,52.557365968000006,-1.479213924,295.3536
242.12,-1.0637,2.0859,9.5317,-0.0157,-0.0157,-0.0554,52.5573724,-1.4792361000000005,295.3200000000041
242.22,-1.9908,-0.1893,9.8351,0.0576,0.0576,0.1773,52.557379100000006,-1.4792592000000009,295.6009999999962
242.32,0.212,-0.28,9.3474,0.0129,0.0129,0.0078,52.5573858,-1.4792822999999995,295.47000000000384
242.42,-1.3938,0.3759,9.4647,0.1231,0.1231,-0.0341,52.5573925,-1.4793054999999995,295.32500000000215
242.52,-1.2976,-0.054,9.1579,-0.1027,-0.1027,0.1287,52.5573992,-1.4793284,295.622
242.619,-0.1789,1.4667,9.0007,0.2735,0.2735,0.0181,52.557405833,-1.4793510710000004,295.6724900000007
242.72,-0.4254,0.2301,9.1826,-0.1057,-0.1057,0.089,52.5574126,-1.4793742000000007,295.72299999999774
242.82,-0.9898,2.9946,9.9184,-0.0833,-0.0833,-0.1391,52.5574193,-1.4793970999999992,295.64500000000226
242.92,-0.1069,2.1427,10.7564,0.0556,0.0556,0.165,52.557426,-1.4794200999999996,295.58600000000087
243.02,-1.2509,-1.3606,11.1232,0.0748,0.0748,0.0532,52.5574328,-1.4794428000000002,295.987
243.12,-2.9027,-0.9969,10.5634,0.0232,0.0232,0.0709,52.5574395,-1.4794657000000002,295.8340000000029
243.221,2.9895,0.9375,10.1645,-0.1223,-0.1223,-0.1214,52.557446369000004,-1.4794886270000005,296.03616000000613
243.32,3.3531,3.6468,9.6457,0.0483,0.0483,-0.3103,52.557453200000005,-1.4795110999999994,296.2499999999937
243.42,-2.5273,-0.6174,10.7826,-0.0699,-0.0699,-0.0871,52.55746,-1.4795337999999996,296.2989999999993
243.52,-3.7567,-2.2326,10.8002,0.183,0.183,0.3153,52.5574669,-1.4795564,296.598
243.62,0.2817,-0.0368,9.887,0.0223,0.0223,0.2218,52.5574738,-1.4795790000000004,296.66400000000135
243.72,2.8631,1.1567,9.2557,-0.0879,-0.0879,0.1307,52.5574808,-1.4796016000000007,296.7590000000086
243.82,-0.1187,-0.1764,9.643,-0.151,-0.151,-0.1688,52.5574878,-1.4796239999999994,297.0559999999913
243.92,-1.4186,-0.0932,9.9874,-0.0203,-0.0203,-0.0602,52.55749479999999,-1.4796462999999997,297.2059999999978
244.02,-2.5227,-0.645,10.9325,-0.1459,-0.1459,-0.1877,52.557501900000005,-1.4796688,297.327
244.12,-1.2987,-0.8348,9.8593,0.0153,0.0153,0.0536,52.5575091,-1.4796911000000001,297.68100000000084
244.219,0.1683,-0.5051,10.1594,-0.0827,-0.0827,-0.065,52.55751603,-1.4797129790000005,297.73743000000167
244.319,1.9244,1.7925,8.8443,-0.0045,-0.0045,-0.1877,52.557523228,-1.4797351779999994,297.9053099999951
